id,user_id,vehicle_model_id,travel_type_id,package_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
132727,22293,12,2,NULL,1183,393,NULL,NULL,01-04-2013 08:30,0,0,01-03-2013 18:14,12.965563,77.668576,13.19956,77.70688,0
132728,22294,12,2,NULL,1237,176,NULL,NULL,01-03-2013 19:30,0,0,01-03-2013 18:50,12.92645,77.61206,12.9073,77.69512,0
132729,1154,12,2,NULL,167,220,NULL,NULL,01-03-2013 20:15,0,0,01-03-2013 19:06,12.99036,77.58913,12.99722,77.62003,0
132730,18372,12,2,NULL,1010,1086,NULL,NULL,01-03-2013 22:00,0,0,01-03-2013 19:09,12.96691,77.74935,12.907487,77.64729,0
132731,5761,12,2,NULL,471,393,NULL,NULL,01-03-2013 21:30,0,0,01-03-2013 19:13,13.01854,77.63524,13.19956,77.70688,0
132732,694,12,2,NULL,949,410,NULL,NULL,01-03-2013 20:45,1,0,01-03-2013 19:14,12.98275,77.61582,13.05121,77.54113,0
132733,22297,12,2,NULL,1010,1166,NULL,NULL,01-03-2013 23:00,0,0,01-03-2013 19:16,12.96691,77.74935,12.997198,77.669514,0
132734,22298,12,2,NULL,448,393,NULL,NULL,01-03-2013 20:45,0,0,01-03-2013 20:05,12.92732,77.63575,13.19956,77.70688,0
132736,22300,12,2,NULL,768,218,NULL,NULL,01-04-2013 04:00,0,0,01-03-2013 20:24,12.98999,77.55332,12.96799,77.58882,0
132737,2380,12,2,NULL,484,1038,NULL,NULL,01-04-2013 00:30,0,0,01-03-2013 20:51,12.90013,77.48279,12.981266,77.637162,0
132738,4865,12,2,NULL,1378,1372,NULL,NULL,01-05-2013 10:00,1,0,01-03-2013 21:00,12.827912,77.679642,13.366072,77.683112,0
132739,9506,12,2,NULL,572,708,NULL,NULL,01-04-2013 06:30,0,0,01-03-2013 21:08,12.91873,77.61494,13.03504,77.62341,0
132740,4865,12,3,2,1378,NULL,NULL,NULL,01-05-2013 10:00,1,0,01-03-2013 21:15,12.827912,77.679642,NULL,NULL,0
132741,16329,12,2,NULL,1391,1084,NULL,NULL,01-03-2013 22:30,0,0,01-03-2013 21:27,12.970926,77.647321,12.892657,77.581866,0
132742,21644,65,3,2,1015,NULL,NULL,NULL,01-04-2013 05:15,0,0,01-03-2013 21:34,12.93086,77.57769,NULL,NULL,0
132743,22301,12,2,NULL,393,1261,NULL,NULL,01-05-2013 04:15,0,0,01-03-2013 21:52,13.19956,77.70688,13.08324,77.480214,0
132744,19545,12,2,NULL,105,1068,NULL,NULL,01-04-2013 10:30,1,0,01-03-2013 22:05,13.01766,77.64503,13.044009,77.606805,0
132745,22302,12,2,NULL,353,156,NULL,NULL,01-03-2013 23:00,0,0,01-03-2013 22:26,13.03241,77.59914,13.02622,77.70143,0
132747,18096,12,2,NULL,271,393,NULL,NULL,01-04-2013 05:00,0,0,01-03-2013 23:00,12.95641,77.64076,13.19956,77.70688,0
132748,22303,12,2,NULL,849,393,NULL,NULL,01-05-2013 07:00,0,0,01-03-2013 23:13,12.95434,77.60072,13.19956,77.70688,0
132749,1186,12,2,NULL,83,393,NULL,NULL,01-04-2013 04:15,0,0,01-03-2013 23:14,12.92415,77.67229,13.19956,77.70688,0
132750,22304,12,2,NULL,1353,1384,NULL,NULL,01-04-2013 18:00,1,0,01-03-2013 23:15,12.966545,77.711639,13.02853,77.54625,0
132751,22305,12,2,NULL,1153,393,NULL,NULL,01-04-2013 03:00,0,0,01-04-2013 00:10,12.87153,77.60206,13.19956,77.70688,0
132752,22306,12,2,NULL,238,393,NULL,NULL,01-04-2013 13:00,0,0,01-04-2013 04:39,12.93711,77.60171,13.19956,77.70688,0
132754,22307,12,2,NULL,1374,58,NULL,NULL,01-04-2013 09:30,0,0,01-04-2013 07:53,13.02607,77.538196,12.88963,77.60119,0
132755,59,12,2,NULL,293,601,NULL,NULL,01-04-2013 09:30,0,0,01-04-2013 08:07,12.849482,77.663187,13.02434,77.56593,0
132756,25774,12,3,1,571,NULL,NULL,NULL,01-04-2013 13:15,0,0,01-04-2013 08:36,12.95185,77.69642,NULL,NULL,0
132757,603,12,2,NULL,61,393,NULL,NULL,01-04-2013 11:00,1,0,01-04-2013 09:05,12.96298,77.71229,13.19956,77.70688,0
132758,20819,12,2,NULL,1032,391,NULL,NULL,01-04-2013 11:45,1,0,01-04-2013 09:10,12.913301,77.685592,12.98099,77.60209,0
132759,22308,12,3,1,1058,NULL,NULL,NULL,01-04-2013 10:15,0,0,01-04-2013 09:15,12.914535,77.631658,NULL,NULL,0
132760,22310,87,1,NULL,1118,NULL,NULL,32,01-06-2013 07:30,1,0,01-04-2013 09:32,12.93022,77.56039,NULL,NULL,0
132761,22309,12,2,NULL,572,603,NULL,NULL,01-04-2013 11:15,0,0,01-04-2013 09:32,12.91873,77.61494,12.97357,77.61043,0
132762,21666,85,2,NULL,293,1384,NULL,NULL,01-06-2013 08:00,1,0,01-04-2013 09:36,12.849482,77.663187,13.02853,77.54625,0
132763,22311,12,2,NULL,585,458,NULL,NULL,01-04-2013 10:15,0,0,01-04-2013 09:36,12.97677,77.5727,13.00037,77.72746,0
132764,22312,12,2,NULL,585,1181,NULL,NULL,01-04-2013 10:30,0,0,01-04-2013 09:40,12.97677,77.5727,12.97896,77.67345,0
132766,21323,85,2,NULL,776,83,NULL,NULL,01-04-2013 11:45,0,0,01-04-2013 10:15,13.01508,77.67796,12.92415,77.67229,0
132767,22297,12,2,NULL,1166,1096,NULL,NULL,01-04-2013 12:45,0,0,01-04-2013 10:16,12.997198,77.669514,12.96519,77.71932,0
132768,20109,12,2,NULL,667,585,NULL,NULL,01-04-2013 14:30,0,0,01-04-2013 10:29,12.97165,77.51316,12.97677,77.5727,0
132769,16039,12,2,NULL,238,393,NULL,NULL,01-04-2013 15:30,1,0,01-04-2013 10:30,12.93711,77.60171,13.19956,77.70688,0
132770,22313,12,2,NULL,571,393,NULL,NULL,01-04-2013 13:30,0,0,01-04-2013 10:32,12.95185,77.69642,13.19956,77.70688,0
132771,22315,12,2,NULL,1330,393,NULL,NULL,01-06-2013 03:00,1,0,01-04-2013 10:38,12.953434,77.70651,13.19956,77.70688,0
132772,22314,12,2,NULL,455,1017,NULL,NULL,01-04-2013 12:00,0,0,01-04-2013 10:39,12.999874,77.67812,13.11084,77.60074,0
132773,18046,12,2,NULL,393,1136,NULL,NULL,01-04-2013 16:15,1,0,01-04-2013 10:47,13.19956,77.70688,12.99049,77.69798,0
132775,22316,28,3,1,767,NULL,NULL,NULL,01-04-2013 12:15,0,0,01-04-2013 11:16,12.9122,77.51043,NULL,NULL,0
132776,22236,24,3,2,1191,NULL,NULL,NULL,01-04-2013 12:30,0,0,01-04-2013 11:24,13.03017,77.56684,NULL,NULL,0
132777,34078,85,3,1,1230,NULL,NULL,NULL,01-05-2013 11:30,0,0,01-04-2013 11:27,13.02239,77.59492,NULL,NULL,0
132778,21102,12,2,NULL,393,1374,NULL,NULL,01-04-2013 19:00,1,0,01-04-2013 11:27,13.19956,77.70688,13.02607,77.538196,0
132780,22318,65,1,NULL,293,NULL,15,32,01-05-2013 08:00,0,0,01-04-2013 12:43,12.849482,77.663187,NULL,NULL,0
132781,22319,87,1,NULL,912,NULL,1,32,01-05-2013 06:00,1,0,01-04-2013 12:51,12.92645,77.61206,NULL,NULL,0
132782,22320,12,3,2,1214,NULL,NULL,NULL,01-04-2013 14:30,0,0,01-04-2013 13:22,12.97672,77.64927,NULL,NULL,0
132783,40040,85,2,NULL,393,484,NULL,NULL,01-05-2013 15:00,1,0,01-04-2013 13:41,13.19956,77.70688,12.90013,77.48279,0
132784,2981,12,2,NULL,271,344,NULL,NULL,01-05-2013 02:00,0,0,01-04-2013 14:03,12.95641,77.64076,12.94788,77.67092,0
132785,22321,12,2,NULL,393,1333,NULL,NULL,01-05-2013 19:00,1,0,01-04-2013 14:07,13.19956,77.70688,12.895675,77.602293,0
132786,22322,12,2,NULL,793,730,NULL,NULL,01-04-2013 15:00,0,0,01-04-2013 14:16,13.02239,77.59492,13.03386,77.51269,0
132787,19126,12,3,2,145,NULL,NULL,NULL,01-04-2013 15:45,0,0,01-04-2013 14:23,12.99067,77.65587,NULL,NULL,0
132788,19387,12,2,NULL,1068,776,NULL,NULL,01-04-2013 17:30,1,0,01-04-2013 14:24,13.044009,77.606805,13.01508,77.67796,0
132790,8245,12,2,NULL,1021,92,NULL,NULL,01-04-2013 15:00,0,0,01-04-2013 14:31,13.02853,77.54625,12.99569,77.6835,0
132791,22323,65,1,NULL,410,NULL,15,29,01-09-2013 06:00,0,0,01-04-2013 14:40,13.05121,77.54113,NULL,NULL,0
132792,8235,12,2,NULL,168,171,NULL,NULL,01-04-2013 22:30,1,0,01-04-2013 14:41,12.99313,77.59828,12.98479,77.66128,0
132793,22324,12,2,NULL,376,585,NULL,NULL,01-04-2013 21:30,0,0,01-04-2013 14:52,12.90245,77.66081,12.97677,77.5727,0
132794,22325,85,2,NULL,1384,1298,NULL,NULL,01-07-2013 06:30,0,0,01-04-2013 14:54,13.02853,77.54625,12.879678,77.646355,0
132795,22326,12,2,NULL,499,297,NULL,NULL,01-04-2013 16:45,0,0,01-04-2013 15:13,12.88973,77.64865,12.99789,77.61488,0
132796,22327,12,2,NULL,1095,1371,NULL,NULL,01-05-2013 12:15,0,0,01-04-2013 15:19,12.92415,77.67229,13.000418,77.674835,0
132797,22328,12,2,NULL,1062,1384,NULL,NULL,01-04-2013 21:15,0,0,01-04-2013 15:20,13.059784,77.609219,13.02853,77.54625,0
132798,22329,12,2,NULL,559,667,NULL,NULL,01-04-2013 18:00,0,0,01-04-2013 15:34,12.97173,77.59829,12.97165,77.51316,0
132799,20306,12,2,NULL,149,585,NULL,NULL,01-04-2013 18:00,0,0,01-04-2013 15:43,12.93022,77.56039,12.97677,77.5727,0
132800,22330,12,2,NULL,542,1085,NULL,NULL,01-04-2013 18:00,0,0,01-04-2013 16:02,12.93823,77.62289,12.911942,77.651582,0
132801,21088,12,3,2,293,NULL,NULL,NULL,01-05-2013 12:00,0,0,01-04-2013 16:24,12.849482,77.663187,NULL,NULL,0
132802,22332,28,3,1,115,NULL,NULL,NULL,01-04-2013 18:00,0,0,01-04-2013 16:26,12.99319,77.54472,NULL,NULL,0
132804,19619,12,2,NULL,1068,455,NULL,NULL,01-04-2013 21:30,0,0,01-04-2013 16:45,13.044009,77.606805,12.999874,77.67812,0
132806,22334,12,2,NULL,1085,572,NULL,NULL,01-04-2013 18:30,0,0,01-04-2013 16:57,12.911942,77.651582,12.91873,77.61494,0
132807,22335,85,2,NULL,293,393,NULL,NULL,01-05-2013 06:45,0,0,01-04-2013 17:06,12.849482,77.663187,13.19956,77.70688,0
132808,756,12,2,NULL,83,849,NULL,NULL,01-04-2013 19:30,0,0,01-04-2013 17:28,12.92415,77.67229,12.95434,77.60072,0
132809,22336,12,2,NULL,1152,168,NULL,NULL,01-05-2013 11:30,1,0,01-04-2013 17:36,12.87153,77.60206,12.99313,77.59828,0
132810,22337,12,2,NULL,145,393,NULL,NULL,01-05-2013 04:00,0,0,01-04-2013 17:51,12.99067,77.65587,13.19956,77.70688,0
132812,2017,12,2,NULL,571,136,NULL,NULL,01-04-2013 22:00,0,0,01-04-2013 18:07,12.95185,77.69642,12.90796,77.62418,0
132813,22338,12,2,NULL,852,1078,NULL,NULL,01-04-2013 19:00,0,0,01-04-2013 18:07,12.98758,77.60512,12.992123,77.581667,0
132814,20690,12,2,NULL,271,455,NULL,NULL,01-04-2013 22:15,0,0,01-04-2013 18:20,12.95641,77.64076,12.999874,77.67812,0
132815,15485,12,2,NULL,1217,410,NULL,NULL,01-05-2013 16:30,1,0,01-04-2013 18:26,13.04937,77.51179,13.05121,77.54113,0
132816,22339,12,2,NULL,1089,393,NULL,NULL,01-05-2013 05:45,1,0,01-04-2013 18:27,12.99517,77.731147,13.19956,77.70688,0
132817,15485,12,2,NULL,1224,1217,NULL,NULL,01-05-2013 19:30,1,0,01-04-2013 18:29,13.012419,77.555151,13.04937,77.51179,0
132820,22340,12,2,NULL,1086,136,NULL,NULL,01-04-2013 22:00,1,0,01-04-2013 18:44,12.907487,77.64729,12.90796,77.62418,0
132824,22343,28,2,NULL,768,393,NULL,NULL,01-05-2013 05:30,0,0,01-04-2013 19:04,12.98999,77.55332,13.19956,77.70688,0
132825,15072,12,2,NULL,363,296,NULL,NULL,01-05-2013 10:00,0,0,01-04-2013 19:15,12.99287,77.71662,12.96662,77.59868,0
132826,22236,12,2,NULL,949,393,NULL,NULL,01-05-2013 05:30,0,0,01-04-2013 19:17,12.98275,77.61582,13.19956,77.70688,0
132827,18675,12,2,NULL,1040,393,NULL,NULL,01-04-2013 21:00,0,0,01-04-2013 19:17,12.920078,77.583432,13.19956,77.70688,0
132828,22345,87,3,2,1096,NULL,NULL,NULL,01-05-2013 04:00,1,0,01-04-2013 19:34,12.96519,77.71932,NULL,NULL,0
132829,2053,12,2,NULL,1224,1373,NULL,NULL,01-04-2013 23:00,0,0,01-04-2013 19:40,13.012419,77.555151,13.037255,77.58166,0
132831,22346,12,3,2,784,NULL,NULL,NULL,01-05-2013 08:45,0,0,01-04-2013 19:50,12.96634,77.60709,NULL,NULL,0
132832,20764,12,2,NULL,172,393,NULL,NULL,01-05-2013 05:30,0,0,01-04-2013 19:52,12.97091,77.6305,13.19956,77.70688,0
132833,22347,12,2,NULL,1044,393,NULL,NULL,01-05-2013 15:30,1,0,01-04-2013 20:06,12.968887,77.644329,13.19956,77.70688,0
132834,22347,12,2,NULL,1044,393,NULL,NULL,01-05-2013 03:30,1,0,01-04-2013 20:08,12.968887,77.644329,13.19956,77.70688,0
132835,17444,12,3,1,571,NULL,NULL,NULL,01-05-2013 10:00,0,0,01-04-2013 20:19,12.95185,77.69642,NULL,NULL,0
132836,18551,12,2,NULL,849,168,NULL,NULL,01-05-2013 05:30,0,0,01-04-2013 20:27,12.95434,77.60072,12.99313,77.59828,0
132837,21858,12,2,NULL,1181,1038,NULL,NULL,01-05-2013 16:30,0,0,01-04-2013 20:45,12.97896,77.67345,12.981266,77.637162,0
132840,22351,12,2,NULL,269,1371,NULL,NULL,01-04-2013 23:00,1,0,01-04-2013 20:52,12.9744,77.69183,13.000418,77.674835,1
132841,22352,28,3,2,115,NULL,NULL,NULL,01-06-2013 01:30,1,0,01-04-2013 21:02,12.99319,77.54472,NULL,NULL,0
132843,22355,12,2,NULL,824,1021,NULL,NULL,01-06-2013 03:45,0,0,01-04-2013 21:22,13.06557,77.58646,13.02853,77.54625,0
132846,22357,12,2,NULL,1021,218,NULL,NULL,01-05-2013 11:30,0,0,01-04-2013 22:13,13.02853,77.54625,12.96799,77.58882,0
132847,20916,12,2,NULL,793,601,NULL,NULL,01-04-2013 23:00,0,0,01-04-2013 22:16,13.02239,77.59492,13.02434,77.56593,0
132849,22358,12,2,NULL,269,353,NULL,NULL,01-04-2013 23:30,0,0,01-04-2013 22:23,12.9744,77.69183,13.03241,77.59914,0
132850,22359,12,3,1,1010,NULL,NULL,NULL,01-05-2013 09:00,0,0,01-04-2013 22:25,12.96691,77.74935,NULL,NULL,0
132851,22360,12,2,NULL,393,1033,NULL,NULL,01-07-2013 08:15,1,0,01-04-2013 22:46,13.19956,77.70688,12.906358,77.599547,0
132853,22302,12,2,NULL,776,1021,NULL,NULL,01-05-2013 06:30,0,0,01-04-2013 23:21,13.01508,77.67796,13.02853,77.54625,0
132856,22363,12,2,NULL,292,767,NULL,NULL,01-05-2013 07:30,0,0,01-04-2013 23:31,12.93944,77.62923,12.9122,77.51043,0
132857,19163,12,2,NULL,293,1166,NULL,NULL,01-05-2013 12:30,1,0,01-04-2013 23:36,12.849482,77.663187,12.997198,77.669514,0
132858,22364,12,2,NULL,572,393,NULL,NULL,01-05-2013 03:30,0,0,01-05-2013 00:08,12.91873,77.61494,13.19956,77.70688,0
132860,4778,12,2,NULL,393,1074,NULL,NULL,01-05-2013 21:30,1,0,01-05-2013 01:02,13.19956,77.70688,12.95908,77.648149,0
132861,81,12,2,NULL,97,484,NULL,NULL,01-07-2013 07:15,1,0,01-05-2013 01:39,12.97943,77.66125,12.90013,77.48279,0
132862,22365,12,2,NULL,585,171,NULL,NULL,01-05-2013 07:45,0,0,01-05-2013 07:31,12.97677,77.5727,12.98479,77.66128,0
132863,22557,28,2,NULL,763,149,NULL,NULL,01-05-2013 10:00,0,0,01-05-2013 08:46,12.96155,77.61572,12.93022,77.56039,0
132864,16628,12,2,NULL,571,1230,NULL,NULL,01-05-2013 10:30,0,0,01-05-2013 08:59,12.95185,77.69642,13.02239,77.59492,0
132865,22367,12,2,NULL,1384,839,NULL,NULL,01-06-2013 06:45,0,0,01-05-2013 09:02,13.02853,77.54625,12.85773,77.78642,0
132868,20430,12,3,1,89,NULL,NULL,NULL,01-05-2013 10:45,0,0,01-05-2013 09:28,12.96519,77.71932,NULL,NULL,0
132870,8281,12,2,NULL,1056,418,NULL,NULL,01-05-2013 10:45,0,0,01-05-2013 09:55,12.919199,77.60931,12.78665,77.63761,0
132871,22369,12,3,1,1170,NULL,NULL,NULL,01-05-2013 12:00,1,0,01-05-2013 10:28,12.98793,77.52612,NULL,NULL,0
132872,17528,85,3,2,393,NULL,NULL,NULL,01-06-2013 12:30,1,0,01-05-2013 10:29,13.19956,77.70688,NULL,NULL,0
132874,22370,12,2,NULL,1010,1089,NULL,NULL,01-05-2013 14:00,0,0,01-05-2013 10:47,12.96691,77.74935,12.99517,77.731147,0
132876,22370,12,2,NULL,994,1089,NULL,NULL,01-06-2013 00:30,0,0,01-05-2013 10:50,12.93965,77.74657,12.99517,77.731147,0
132877,24916,12,3,1,1383,NULL,NULL,NULL,01-05-2013 12:30,0,0,01-05-2013 10:51,12.930451,77.685822,NULL,NULL,0
132878,22372,24,3,1,1077,NULL,NULL,NULL,01-05-2013 12:00,0,0,01-05-2013 10:53,12.990236,77.586393,NULL,NULL,0
132881,22375,12,2,NULL,1166,122,NULL,NULL,01-06-2013 10:30,0,0,01-05-2013 11:26,12.997198,77.669514,12.99682,77.60436,0
132882,41448,12,3,1,767,NULL,NULL,NULL,1/19/2013 11:30,1,0,01-05-2013 11:46,12.9122,77.51043,NULL,NULL,0
132884,22377,12,2,NULL,974,393,NULL,NULL,01-06-2013 04:30,1,0,01-05-2013 11:48,13.07557,77.55904,13.19956,77.70688,0
132886,5871,12,2,NULL,393,83,NULL,NULL,01-07-2013 09:45,1,0,01-05-2013 12:12,13.19956,77.70688,12.92415,77.67229,0
132887,22378,85,2,NULL,220,393,NULL,NULL,01-06-2013 09:45,0,0,01-05-2013 12:13,12.99722,77.62003,13.19956,77.70688,0
132888,22379,12,2,NULL,571,1017,NULL,NULL,01-05-2013 13:15,0,0,01-05-2013 12:47,12.95185,77.69642,13.11084,77.60074,0
132889,7335,12,2,NULL,1323,1021,NULL,NULL,01-06-2013 03:45,0,0,01-05-2013 12:47,12.869805,77.653211,13.02853,77.54625,0
132891,28628,12,2,NULL,1021,571,NULL,NULL,01-06-2013 17:00,0,0,01-05-2013 12:59,13.02853,77.54625,12.95185,77.69642,0
132892,21659,28,2,NULL,1021,186,NULL,NULL,01-07-2013 15:15,0,0,01-05-2013 13:08,13.02853,77.54625,12.80257,77.70453,0
132893,26797,12,2,NULL,142,585,NULL,NULL,01-05-2013 16:30,0,0,01-05-2013 13:15,12.91281,77.60923,12.97677,77.5727,0
132894,15272,28,2,NULL,585,767,NULL,NULL,01-06-2013 11:15,1,0,01-05-2013 13:27,12.97677,77.5727,12.9122,77.51043,0
132895,15272,85,2,NULL,585,767,NULL,NULL,01-06-2013 11:15,0,0,01-05-2013 13:32,12.97677,77.5727,12.9122,77.51043,0
132896,1055,12,2,NULL,352,168,NULL,NULL,01-06-2013 05:00,0,0,01-05-2013 13:47,13.03369,77.62821,12.99313,77.59828,0
132897,22381,12,2,NULL,1056,625,NULL,NULL,01-05-2013 15:15,0,0,01-05-2013 13:54,12.919199,77.60931,12.95431,77.6553,0
132899,16934,12,3,2,293,NULL,NULL,NULL,01-05-2013 15:30,0,0,01-05-2013 14:38,12.849482,77.663187,NULL,NULL,0
132900,301,12,2,NULL,396,585,NULL,NULL,01-06-2013 04:45,0,0,01-05-2013 14:47,12.92073,77.66482,12.97677,77.5727,0
132902,18898,12,2,NULL,363,393,NULL,NULL,01-07-2013 04:45,0,0,01-05-2013 15:10,12.99287,77.71662,13.19956,77.70688,0
132903,18898,85,2,NULL,393,363,NULL,NULL,1/25/2013 22:30,0,0,01-05-2013 15:14,13.19956,77.70688,12.99287,77.71662,0
132904,18310,12,2,NULL,814,570,NULL,NULL,01-05-2013 16:15,1,0,01-05-2013 15:15,12.908993,77.6889,12.94832,77.5882,0
132905,22384,12,2,NULL,300,393,NULL,NULL,01-06-2013 03:45,0,0,01-05-2013 15:24,12.94554,77.57133,13.19956,77.70688,0
132906,8327,12,2,NULL,1283,1062,NULL,NULL,01-05-2013 16:45,0,0,01-05-2013 15:29,12.973535,77.750528,13.059784,77.609219,0
132907,22385,12,1,NULL,393,NULL,15,32,01-05-2013 22:45,0,0,01-05-2013 15:29,13.19956,77.70688,NULL,NULL,0
132908,18638,12,2,NULL,1056,750,NULL,NULL,01-06-2013 08:15,0,0,01-05-2013 15:31,12.919199,77.60931,13.01306,77.58406,0
132909,22346,12,2,NULL,784,393,NULL,NULL,01-06-2013 04:15,0,0,01-05-2013 15:33,12.96634,77.60709,13.19956,77.70688,0
132910,22386,12,3,2,292,NULL,NULL,NULL,01-05-2013 17:45,0,0,01-05-2013 15:36,12.93944,77.62923,NULL,NULL,0
132911,22387,12,1,NULL,396,NULL,15,32,01-06-2013 06:45,0,0,01-05-2013 16:24,12.92073,77.66482,NULL,NULL,0
132912,20916,12,2,NULL,849,149,NULL,NULL,01-05-2013 23:00,0,0,01-05-2013 16:28,12.95434,77.60072,12.93022,77.56039,0
132913,20916,12,2,NULL,849,601,NULL,NULL,01-05-2013 23:00,0,0,01-05-2013 16:31,12.95434,77.60072,13.02434,77.56593,0
132914,22388,12,2,NULL,393,515,NULL,NULL,01-05-2013 23:30,1,0,01-05-2013 16:49,13.19956,77.70688,12.97896,77.67345,0
132915,14257,12,2,NULL,296,1257,NULL,NULL,01-06-2013 00:45,1,0,01-05-2013 16:57,12.96662,77.59868,12.934477,77.611284,0
132916,22389,85,2,NULL,571,667,NULL,NULL,01-05-2013 18:00,0,0,01-05-2013 16:59,12.95185,77.69642,12.97165,77.51316,0
132919,5093,12,2,NULL,142,1384,NULL,NULL,01-07-2013 08:00,0,0,01-05-2013 17:32,12.91281,77.60923,13.02853,77.54625,0
132920,22390,12,2,NULL,393,784,NULL,NULL,01-09-2013 10:30,0,0,01-05-2013 17:42,13.19956,77.70688,12.96634,77.60709,0
132921,22390,28,2,NULL,784,393,NULL,NULL,01-09-2013 16:30,0,0,01-05-2013 17:45,12.96634,77.60709,13.19956,77.70688,0
132922,22391,85,3,1,217,NULL,NULL,NULL,01-05-2013 19:30,0,0,01-05-2013 17:50,13.0011,77.6235,NULL,NULL,0
132924,19749,12,2,NULL,708,987,NULL,NULL,01-06-2013 08:15,0,0,01-05-2013 18:13,13.03504,77.62341,12.96897,77.59456,0
132925,16425,12,2,NULL,1383,567,NULL,NULL,01-06-2013 08:30,0,0,01-05-2013 18:16,12.930451,77.685822,12.95764,77.6043,0
132926,16425,12,2,NULL,567,1383,NULL,NULL,01-06-2013 13:30,0,0,01-05-2013 18:19,12.95764,77.6043,12.930451,77.685822,0
132927,22392,12,3,1,25,NULL,NULL,NULL,01-05-2013 19:45,0,0,01-05-2013 18:52,12.98059,77.57475,NULL,NULL,0
132929,22393,12,2,NULL,89,393,NULL,NULL,01-05-2013 19:45,0,0,01-05-2013 19:02,12.96519,77.71932,13.19956,77.70688,0
132931,18275,12,2,NULL,142,567,NULL,NULL,01-06-2013 08:15,1,0,01-05-2013 19:19,12.91281,77.60923,12.95764,77.6043,0
132932,22357,12,2,NULL,218,271,NULL,NULL,01-06-2013 10:30,0,0,01-05-2013 19:24,12.96799,77.58882,12.95641,77.64076,0
132933,22357,12,2,NULL,218,271,NULL,NULL,01-06-2013 10:30,0,0,01-05-2013 19:25,12.96799,77.58882,12.95641,77.64076,0
132934,22394,12,2,NULL,1010,1390,NULL,NULL,01-05-2013 21:00,0,0,01-05-2013 19:35,12.96691,77.74935,12.969368,77.641302,0
132936,19619,12,2,NULL,1068,455,NULL,NULL,01-05-2013 21:30,0,0,01-05-2013 19:51,13.044009,77.606805,12.999874,77.67812,0
132937,20919,12,2,NULL,571,393,NULL,NULL,01-06-2013 09:15,0,0,01-05-2013 19:52,12.95185,77.69642,13.19956,77.70688,0
132938,22397,12,2,NULL,393,1371,NULL,NULL,01-06-2013 10:00,0,0,01-05-2013 20:02,13.19956,77.70688,13.000418,77.674835,0
132939,20094,12,2,NULL,572,571,NULL,NULL,01-06-2013 09:30,0,0,01-05-2013 20:24,12.91873,77.61494,12.95185,77.69642,0
132940,22398,12,2,NULL,936,1021,NULL,NULL,01-05-2013 21:15,0,0,01-05-2013 20:37,12.97251,77.61954,13.02853,77.54625,0
132941,18930,12,2,NULL,58,393,NULL,NULL,01-06-2013 07:15,0,0,01-05-2013 20:40,12.88963,77.60119,13.19956,77.70688,0
132943,17888,12,2,NULL,849,1349,NULL,NULL,01-06-2013 08:15,1,0,01-05-2013 20:50,12.95434,77.60072,12.993686,77.587527,0
132944,22399,12,2,NULL,25,571,NULL,NULL,01-06-2013 07:30,0,0,01-05-2013 20:54,12.98059,77.57475,12.95185,77.69642,0
132947,22400,85,2,NULL,450,393,NULL,NULL,01-06-2013 11:00,0,0,01-05-2013 21:01,12.9334,77.62652,13.19956,77.70688,0
132948,5261,12,2,NULL,1198,585,NULL,NULL,01-06-2013 11:30,1,0,01-05-2013 21:07,12.95431,77.6553,12.97677,77.5727,0
132949,22402,12,2,NULL,1371,1330,NULL,NULL,01-05-2013 23:15,0,0,01-05-2013 21:08,13.000418,77.674835,12.953434,77.70651,1
132950,1818,12,2,NULL,1337,458,NULL,NULL,01-06-2013 01:30,0,0,01-05-2013 21:16,12.975693,77.729096,13.00037,77.72746,0
132951,22403,12,2,NULL,585,1301,NULL,NULL,01-06-2013 04:15,1,0,01-05-2013 21:17,12.97677,77.5727,12.937222,77.626915,0
132952,17664,12,2,NULL,767,571,NULL,NULL,01-06-2013 08:15,1,0,01-05-2013 21:23,12.9122,77.51043,12.95185,77.69642,0
132954,22404,12,2,NULL,1086,852,NULL,NULL,01-06-2013 01:00,0,0,01-05-2013 21:48,12.907487,77.64729,12.98758,77.60512,0
132955,22405,12,2,NULL,1330,1388,NULL,NULL,01-06-2013 08:15,0,0,01-05-2013 21:57,12.953434,77.70651,12.919722,77.592806,0
132956,22406,23,2,NULL,393,603,NULL,NULL,01-06-2013 21:30,0,0,01-05-2013 22:03,13.19956,77.70688,12.97357,77.61043,0
132957,22407,12,2,NULL,142,393,NULL,NULL,01-06-2013 12:00,0,0,01-05-2013 22:04,12.91281,77.60923,13.19956,77.70688,0
132959,756,12,2,NULL,603,83,NULL,NULL,01-05-2013 23:30,0,0,01-05-2013 22:47,12.97357,77.61043,12.92415,77.67229,0
132960,756,12,2,NULL,603,83,NULL,NULL,01-05-2013 23:30,0,0,01-05-2013 22:50,12.97357,77.61043,12.92415,77.67229,0
132961,17236,12,2,NULL,559,1010,NULL,NULL,01-05-2013 23:30,0,0,01-05-2013 22:55,12.97173,77.59829,12.96691,77.74935,0
132962,22408,12,2,NULL,1150,784,NULL,NULL,01-06-2013 08:15,0,0,01-05-2013 22:59,12.99287,77.71662,12.96634,77.60709,0
